# A Mapping between WordNet 3.0 and 3.1 synset offsets
# HyperDic hyper-dictionary, http://hyperdic.net
# (c) 2012 by Eric Kafe
#
# This mapping is released under the CC BY 3.0 license
# http://creativecommons.org/licenses/by/3.0/
#=====================================================
#PoS	WordNet 3.0	WordNet 3.1
v	00411792	00412717
v	00412048	00412973
v	00412292	00413217
v	00412511	00413436
v	00412696	00413621
v	00412860	00413785
v	00412993	00413918
v	00413195	00414120
v	00413432	00414357
v	00413704	00414629
v	00413876	00414801
v	00414174	00415099
v	00414409	00415334
v	00414627	00415552
v	00414823	00415748
v	00415044	00415969
v	00415231	00416156
v	00415398	00416323
v	00415635	00416560
v	00415743	00416668
v	00415828	00416753
v	00415967	00416892
v	00416135	00417060
v	00416399	00417324
v	00416571	00417496
v	00416705	00417630
v	00416880	00417805
v	00417001	00417926
v	00417482	00418407
v	00417596	00418521
v	00417856	00418781
v	00417975	00418900
v	00418110	00419035
v	00418408	00419333
v	00418563	00419488
v	00418765	00419690
v	00418921	00419874
v	00419137	00420090
v	00419375	00420328
v	00419685	00420638
v	00419866	00420819
v	00419950	00420903
v	00420132	00421085
v	00420337	00421290
v	00420434	00421387
v	00420549	00421502
v	00420716	00421669
v	00420909	00421862
v	00421125	00422078
v	00421306	00422259
v	00421408	00422361
v	00421535	00422488
v	00421691	00422644
v	00421917	00422870
v	00422090	00423043
v	00422764	00423717
v	00422899	00423852
v	00423075	00424028
v	00423257	00424210
v	00423430	00424383
v	00423575	00424528
v	00423702	00424655
v	00423971	00424924
v	00424224	00425177
v	00424337	00425290
v	00424499	00425452
v	00424691	00425644
v	00424869	00425822
v	00425071	00426024
v	00425381	00426334
v	00425522	00426475
v	00425691	00426644
v	00425845	00426798
v	00425967	00426920
v	00426156	00427109
v	00426301	00427254
v	00426581	00427534
v	00426749	00427702
v	00426958	00427911
v	00427397	00428350
v	00427558	00428511
v	00427683	00428636
v	00427802	00428755
v	00428067	00429020
v	00428247	00429200
v	00428418	00429371
v	00428583	00429536
v	00428870	00429823
v	00429060	00430013
v	00429642	00430595
v	00429763	00430716
v	00429968	00430921
v	00430099	00431052
v	00430261	00431214
v	00430370	00431323
v	00430494	00431447
v	00430625	00431578
v	00430808	00431761
v	00430999	00431952
v	00431117	00432070
v	00431327	00432280
v	00431610	00432563
v	00431826	00432779
v	00432061	00433014
v	00432176	00433129
v	00432281	00433234
v	00432436	00433389
v	00432572	00433525
v	00432683	00433636
v	00432839	00433792
v	00433069	00434022
v	00433232	00434185
v	00433525	00434478
v	00433668	00434621
v	00433778	00434731
v	00433933	00434886
v	00434077	00435030
v	00434374	00435327
v	00434919	00435872
v	00435103	00436056
v	00435294	00436247
v	00435481	00436434
v	00435688	00436641
v	00435853	00436806
v	00436093	00437046
v	00436185	00437138
v	00436304	00437257
v	00436404	00437357
v	00436668	00437621
v	00436879	00437832
v	00437125	00438078
v	00437322	00438275
v	00437449	00438402
v	00437732	00438687
v	00437976	00438931
v	00438178	00439133
v	00438495	00439450
v	00438752	00439707
v	00438954	00439909
v	00439087	00440042
v	00439199	00440154
v	00439343	00440298
v	00439698	00440653
v	00439849	00440804
v	00439958	00440913
v	00440286	00441241
v	00440580	00441535
v	00440786	00441741
v	00441007	00441962
v	00441212	00442167
v	00441445	00442400
v	00441881	00442836
v	00442063	00443018
v	00442267	00443222
v	00442669	00443624
v	00442847	00443802
v	00443000	00443955
v	00443116	00444071
v	00443384	00444339
v	00443670	00444625
v	00443984	00444939
v	00444309	00445264
v	00444629	00445584
v	00444975	00445930
v	00445169	00446124
v	00445467	00446422
v	00445711	00446666
v	00445940	00446895
v	00446329	00447284
v	00446514	00447469
v	00446695	00447650
v	00446885	00447840
v	00447158	00448113
v	00447309	00448264
v	00447654	00448609
v	00447771	00448726
v	00447950	00448905
v	00448110	00449065
v	00448290	00449245
v	00448440	00449395
v	00448680	00449635
v	00448864	00449819
v	00449011	00449966
v	00449153	00450108
v	00449295	00450250
v	00449426	00450381
v	00449567	00450522
v	00449692	00450647
v	00450168	00451123
v	00450303	00451258
v	00450565	00451520
v	00450691	00451646
v	00450863	00451818
v	00450997	00451952
v	00451153	00452108
v	00451279	00452234
v	00451461	00452416
v	00451648	00452603
v	00451838	00452793
v	00452098	00453053
v	00452220	00453175
v	00452394	00453349
v	00452512	00453467
v	00453294	00454249
v	00453424	00454379
v	00453554	00454509
v	00453680	00454635
v	00453803	00454758
v	00454018	00454973
v	00454135	00455090
v	00454251	00455206
v	00454475	00455430
v	00454651	00455606
v	00454868	00455823
v	00455079	00456034
v	00455212	00456167
v	00455368	00456323
v	00455529	00456484
v	00455750	00456705
v	00455919	00456874
v	00456151	00457106
v	00456357	00457312
v	00456596	00457551
v	00456740	00457695
v	00456937	00457892
v	00457100	00458055
v	00457327	00458282
v	00457569	00458524
v	00457770	00458725
v	00457998	00458953
v	00458276	00459231
v	00458471	00459426
v	00458754	00459709
v	00459114	00460069
v	00459296	00460251
v	00459498	00460453
v	00459776	00460731
v	00460132	00461087
v	00460357	00461312
v	00460555	00461510
v	00460759	00461714
v	00460900	00461855
v	00461057	00462012
v	00461234	00462189
v	00461354	00462309
v	00461493	00462448
v	00461956	00462911
v	00462092	00463047
v	00462689	00463563
v	00462894	00463807
v	00463007	00463920
v	00463234	00464147
v	00463469	00464382
v	00463633	00464546
v	00463778	00464691
v	00464006	00464919
v	00464173	00465086
v	00464321	00465234
v	00464687	00465600
v	00464828	00465741
v	00464996	00465909
v	00465145	00466058
v	00465291	00466204
v	00465461	00466374
v	00465634	00466547
v	00465762	00466675
v	00466053	00466966
v	00466327	00467240
v	00466484	00467397
v	00466651	00467564
v	00467015	00467928
v	00467151	00468064
v	00467346	00468259
v	00467451	00468364
v	00467717	00468630
v	00468116	00469029
v	00468236	00469149
v	00468583	00469496
v	00468791	00469704
v	00469030	00469943
v	00469187	00470100
v	00469382	00470295
v	00469637	00470550
v	00469794	00470725
v	00469904	00470835
v	00470084	00471015
v	00470386	00471317
v	00470701	00471632
v	00471058	00471989
v	00471196	00472127
v	00471423	00472354
v	00471576	00472507
v	00471711	00472642
v	00472230	00473161
v	00472426	00473357
v	00472532	00473463
v	00472671	00473602
v	00472871	00473802
v	00473003	00473934
v	00473322	00474253
v	00473572	00474503
v	00473799	00474730
v	00474017	00474948
v	00474308	00475239
v	00474492	00475423
v	00474762	00475693
v	00474994	00475925
v	00475183	00476114
v	00475647	00476578
v	00475819	00476750
v	00476133	00477064
v	00476313	00477244
v	00476538	00477469
v	00476744	00477675
v	00476965	00477896
v	00477107	00478038
v	00477247	00478178
v	00477382	00478313
v	00477528	00478459
v	00477665	00478596
v	00477828	00478759
v	00477941	00478872
v	00478217	00479148
v	00478488	00479419
v	00478682	00479613
v	00478830	00479761
v	00479060	00479991
v	00479176	00480107
v	00479391	00480322
v	00479598	00480529
v	00479817	00480748
v	00479932	00480863
v	00480221	00481152
v	00480396	00481327
v	00480569	00481500
v	00480751	00481682
v	00480969	00481900
v	00481391	00482322
v	00481555	00482486
v	00481739	00482670
v	00481941	00482872
v	00482180	00483111
v	00482473	00483404
v	00482749	00483680
v	00482893	00483824
v	00483181	00484112
v	00483466	00484397
v	00483656	00484587
v	00483801	00484732
v	00484166	00485097
v	00484712	00485643
v	00484892	00485823
v	00485147	00486078
v	00485274	00486205
v	00485435	00486366
v	00485609	00486540
v	00485891	00486822
v	00486018	00486949
v	00486557	00487493
v	00486703	00487639
v	00486850	00487786
v	00486998	00487934
v	00487182	00488118
v	00487350	00488286
v	00487554	00488490
v	00487748	00488684
v	00488175	00489111
v	00488301	00489237
v	00488430	00489366
v	00488617	00489553
v	00488770	00489706
v	00489029	00489965
v	00489145	00490081
v	00489299	00490235
v	00489496	00490432
v	00489699	00490635
v	00489837	00490773
v	00490285	00491221
v	00490428	00491364
v	00490586	00491522
v	00490722	00491658
v	00490968	00491904
v	00491313	00492249
v	00491456	00492392
v	00491551	00492487
v	00491689	00492625
v	00491910	00492846
v	00492095	00493031
v	00492225	00493161
v	00492310	00493246
v	00492410	00493346
v	00492706	00493642
v	00493052	00493988
v	00493259	00494195
v	00493517	00494453
v	00493703	00494639
v	00493929	00494865
v	00494103	00495039
v	00494269	00495205
v	00494613	00495549
v	00494880	00495816
v	00495038	00495974
v	00495336	00496272
v	00495505	00496441
v	00495636	00496572
v	00495808	00496744
v	00495998	00496934
v	00496266	00497347
v	00496489	00497570
v	00496673	00497754
v	00496770	00497851
v	00496956	00498037
v	00497061	00498142
v	00497219	00498300
v	00497391	00498472
v	00497555	00498636
v	00497705	00498786
v	00498016	00499097
v	00498163	00499244
v	00498299	00499380
v	00498530	00499611
v	00498662	00499743
v	00498836	00499917
v	00498988	00500069
v	00499162	00500243
v	00499304	00500385
v	00499422	00500503
v	00499512	00500593
v	00499642	00500723
v	00499812	00500893
v	00500055	00501136
v	00500356	00501437
v	00500638	00501719
v	00500834	00501915
v	00501048	00502129
v	00501159	00502240
v	00501288	00502369
v	00501534	00502615
v	00501718	00502799
v	00501896	00502977
v	00502085	00503166
v	00502332	00503413
v	00502478	00503559
v	00502623	00503704
v	00502757	00503838
v	00503058	00504139
v	00503164	00504245
v	00503569	00504650
v	00503715	00504796
v	00504019	00505100
v	00504270	00505351
v	00504464	00505545
v	00504676	00505757
v	00504901	00505982
v	00505151	00506232
v	00505349	00506430
v	00505512	00506593
v	00505620	00506701
v	00505717	00506798
v	00505802	00506883
v	00506040	00507121
v	00506225	00507306
v	00506377	00507458
v	00506539	00507620
v	00506672	00507753
v	00506827	00507908
v	00506952	00508033
v	00507143	00508224
v	00507331	00508412
v	00507485	00508566
v	00507664	00508745
v	00507913	00508994
v	00508032	00509113
v	00508645	00509726
v	00508844	00509925
v	00508933	00510014
v	00509100	00510181
v	00509228	00510309
v	00509349	00510430
v	00509449	00510530
v	00509607	00510688
v	00509857	00510938
v	00509958	00511039
v	00510116	00511197
v	00510234	00511315
v	00510364	00511445
v	00510576	00511657
v	00510713	00511794
v	00510869	00511950
v	00511040	00512121
v	00511178	00512259
v	00511318	00512399
v	00511430	00512511
v	00511636	00512717
v	00511763	00512844
v	00511855	00512936
v	00512043	00513124
v	00512186	00513267
v	00512482	00513563
v	00512640	00513721
v	00512749	00513830
v	00512877	00513958
v	00513177	00514258
v	00513344	00514425
v	00513492	00514573
v	00513757	00514838
v	00513936	00515017
v	00514069	00515150
v	00514463	00515544
v	00514730	00515811
v	00514871	00515952
v	00515154	00516235
v	00516142	00517222
v	00516294	00517374
v	00516425	00517505
v	00516584	00517664
v	00516747	00517827
v	00516932	00518012
v	00517128	00518208
v	00517240	00518320
v	00517365	00518445
v	00517529	00518609
v	00517684	00518764
v	00517847	00518927
v	00518115	00519195
v	00518288	00519368
v	00518395	00519475
v	00518653	00519733
v	00518852	00519932
v	00519056	00520136
v	00519229	00520309
v	00519363	00520443
v	00519751	00520831
v	00519854	00520934
v	00520019	00521099
v	00520194	00521274
v	00520357	00521437
v	00520602	00521682
v	00520760	00521840
v	00520881	00521961
v	00521033	00522113
v	00521185	00522265
v	00521296	00522376
v	00521478	00522558
v	00521641	00522721
v	00521748	00522828
v	00521874	00522954
v	00522068	00523148
v	00522282	00523362
v	00522441	00523521
v	00522613	00523693
v	00522751	00523831
v	00523095	00524175
v	00523304	00524384
v	00523436	00524516
v	00523645	00524725
v	00523895	00524975
v	00524083	00525163
v	00524299	00525379
v	00524530	00525610
v	00524682	00525762
v	00525027	00526107
v	00525164	00526244
v	00525281	00526361
v	00525446	00526526
v	00525674	00526754
v	00525805	00526885
v	00525932	00527012
v	00526081	00527161
v	00526229	00527309
v	00526339	00527419
v	00526441	00527521
v	00526643	00527723
v	00526749	00527829
v	00526895	00527975
v	00527034	00528114
v	00527232	00528312
v	00527367	00528447
v	00527572	00528652
v	00527801	00528881
v	00527935	00529015
v	00528115	00529195
v	00528225	00529305
v	00528339	00529419
v	00528608	00529688
v	00528836	00529916
v	00528990	00530070
v	00529411	00530491
v	00529582	00530662
v	00529759	00530839
v	00530017	00531097
v	00530177	00531257
v	00530291	00531371
v	00530442	00531522
v	00530592	00531672
v	00530829	00531909
v	00531068	00532148
v	00531163	00532243
v	00531302	00532382
v	00531489	00532569
v	00531644	00532724
v	00531769	00532849
v	00531904	00532984
v	00532115	00533195
v	00532328	00533408
v	00532429	00533509
v	00532607	00533687
v	00532886	00533966
v	00533185	00534265
v	00533403	00534483
v	00533527	00534607
v	00533671	00534751
v	00533773	00534853
v	00533897	00534977
v	00534094	00535174
v	00534222	00535302
v	00534369	00535449
v	00534545	00535625
v	00534680	00535760
v	00534837	00535917
v	00535061	00536141
v	00535148	00536228
v	00535256	00536336
v	00535360	00536440
v	00535481	00536561
v	00535570	00536650
v	00535669	00536749
v	00535844	00536924
v	00535988	00537068
v	00536143	00537223
v	00536304	00537384
v	00536535	00537615
v	00536678	00537758
v	00536807	00537887
v	00536921	00538001
v	00537050	00538130
v	00537153	00538233
v	00537316	00538396
v	00537494	00538574
v	00537632	00538712
v	00537759	00538839
v	00537892	00538972
v	00538043	00539123
v	00538199	00539279
v	00538323	00539403
v	00538454	00539534
v	00538571	00539651
v	00538852	00539932
v	00539110	00540190
v	00539338	00540418
v	00539546	00540626
v	00539770	00540850
v	00539936	00541016
v	00540101	00541181
v	00540235	00541315
v	00540624	00541704
v	00540739	00541819
v	00540946	00542026
v	00541163	00542243
v	00541417	00542497
v	00541551	00542631
v	00541746	00542826
v	00541953	00543033
v	00542120	00543200
v	00542533	00543613
v	00542668	00543748
v	00542809	00543889
v	00543016	00544096
v	00543161	00544241
v	00543287	00544367
v	00543410	00544490
v	00543745	00544825
v	00543918	00544998
v	00544011	00545091
v	00544136	00545216
v	00544280	00545360
v	00544404	00545484
v	00544549	00545629
v	00544790	00545870
v	00544936	00546016
v	00545140	00546220
v	00545292	00546372
v	00545422	00546502
v	00545557	00546637
v	00545953	00547033
v	00546080	00547160
v	00546192	00547272
v	00546398	00547478
v	00546528	00547608
v	00546609	00547689
v	00546729	00547809
v	00546873	00547953
v	00547022	00548102
v	00547221	00548301
v	00547300	00548380
v	00547493	00548573
v	00547706	00548786
v	00547802	00548882
v	00547995	00549075
v	00548153	00549233
v	00548266	00549346
v	00548479	00549559
v	00548616	00549696
v	00548750	00549830
v	00548913	00549993
v	00549063	00550143
v	00549217	00550297
v	00549396	00550476
v	00549552	00550632
v	00549771	00550851
v	00549982	00551059
v	00550117	00551194
v	00550546	00551623
v	00550823	00551900
v	00551065	00552142
v	00551210	00552287
v	00551412	00552489
v	00551611	00552688
v	00551718	00552795
v	00551840	00552917
v	00552006	00553083
v	00552138	00553215
v	00552253	00553330
v	00552458	00553535
v	00552619	00553696
v	00552815	00553892
v	00553053	00554130
v	00553208	00554285
v	00553407	00554484
v	00553616	00554693
v	00553727	00554804
v	00553874	00554951
v	00554110	00555187
v	00554298	00555375
v	00554468	00555545
v	00554729	00555806
v	00554894	00555971
v	00555084	00556161
v	00555240	00556317
v	00555447	00556524
v	00555654	00556731
v	00555780	00556857
v	00556001	00557078
v	00556193	00557270
v	00556389	00557466
v	00556593	00557670
v	00556855	00557932
v	00557022	00558099
v	00557216	00558293
v	00557404	00558481
v	00557537	00558614
v	00557686	00558763
v	00558061	00559138
v	00558219	00559296
v	00558371	00559448
v	00558536	00559613
v	00558673	00559750
v	00558963	00560040
v	00559102	00560179
v	00559390	00560467
v	00559556	00560633
v	00559754	00560831
v	00559919	00560996
v	00560122	00561199
v	00560247	00561324
v	00560391	00561468
v	00560628	00561705
v	00560764	00561841
v	00560893	00561970
v	00561090	00562167
v	00561266	00562343
v	00561375	00562452
v	00561571	00562648
v	00561714	00562791
v	00561887	00562964
v	00562067	00563144
v	00562182	00563259
v	00562303	00563380
v	00562523	00563600
v	00562720	00563797
v	00562882	00563959
v	00563100	00564177
v	00563360	00564437
v	00563552	00564629
v	00563824	00564901
v	00564151	00565228
v	00564300	00565377
v	00564514	00565591
v	00564695	00565772
v	00564857	00565934
v	00565081	00566158
v	00565279	00566356
v	00565481	00566558
v	00565592	00566669
v	00565858	00566935
v	00566024	00567101
v	00566181	00567258
v	00566322	00567399
v	00566569	00567646
v	00566895	00567972
v	00567099	00568176
v	00567291	00568368
v	00567484	00568561
v	00567604	00568681
v	00567775	00568852
v	00567971	00569048
v	00568234	00569311
v	00568483	00569560
v	00568661	00569738
v	00568879	00569956
v	00569087	00570164
v	00569318	00570395
v	00569556	00570633
v	00569741	00570818
v	00569870	00570947
v	00570003	00571080
v	00570205	00571282
v	00570383	00571460
v	00570524	00571601
v	00570694	00571771
v	00570907	00571984
v	00571061	00572138
v	00571273	00572350
v	00571390	00572467
v	00571596	00572673
v	00571738	00572815
v	00571901	00572978
v	00572021	00573098
v	00572186	00573263
v	00572362	00573439
v	00572502	00573579
v	00572661	00573738
v	00572788	00573865
v	00572940	00574017
v	00573085	00574162
v	00573247	00574324
v	00573457	00574534
v	00573571	00574648
v	00573671	00574748
v	00573932	00575009
v	00574218	00575295
v	00574341	00575418
v	00574514	00575591
v	00574735	00575812
v	00574996	00576073
v	00575169	00576246
v	00575359	00576436
v	00575561	00576638
v	00575720	00576797
v	00575970	00577047
v	00576228	00577305
v	00576384	00577461
v	00576498	00577575
v	00576684	00577761
v	00576860	00577937
v	00576979	00578056
v	00577170	00578247
v	00577330	00578407
v	00577500	00578577
v	00577689	00578766
v	00577839	00578916
v	00577998	00579075
v	00578116	00579193
v	00578295	00579372
v	00578508	00579585
